LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PRT,FDISTOCK,INWARD,PC_GDP,A,2008,30.28725868,
PRT,FDISTOCK,INWARD,PC_GDP,A,2009,37.98675929,
PRT,FDISTOCK,INWARD,PC_GDP,A,2010,38.20309777,
PRT,FDISTOCK,INWARD,PC_GDP,A,2011,37.70802523,
PRT,FDISTOCK,INWARD,PC_GDP,A,2012,48.89347764,
PRT,FDISTOCK,INWARD,PC_GDP,A,2013,58.36584251,
PRT,FDISTOCK,INWARD,PC_GDP,A,2014,53.88952393,
PRT,FDISTOCK,INWARD,PC_GDP,A,2015,61.96925401,
PRT,FDISTOCK,INWARD,PC_GDP,A,2016,59.93811204,
PRT,FDISTOCK,INWARD,PC_GDP,A,2017,68.81343795,
PRT,FDISTOCK,INWARD,PC_GDP,A,2018,61.47043763,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2005,20.41274358,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2006,23.8381551,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2007,24.4451145,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2008,19.75207564,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2009,22.06119534,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2010,22.06762092,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2011,25.76904447,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2012,26.79501678,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2013,31.56868188,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2014,24.79082019,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2015,29.54009615,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2016,28.17527129,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2017,28.65968291,
PRT,FDISTOCK,OUTWARD,PC_GDP,A,2018,23.61407884,
SVK,FDISTOCK,INWARD,MLN_USD,A,2005,29593.81267,
SVK,FDISTOCK,INWARD,MLN_USD,A,2006,38567.13947,
SVK,FDISTOCK,INWARD,MLN_USD,A,2007,47713.41381,
SVK,FDISTOCK,INWARD,MLN_USD,A,2008,50418.92832,
SVK,FDISTOCK,INWARD,MLN_USD,A,2009,52541.42054,
SVK,FDISTOCK,INWARD,MLN_USD,A,2010,50327.49198,
SVK,FDISTOCK,INWARD,MLN_USD,A,2011,51977.54949,
SVK,FDISTOCK,INWARD,MLN_USD,A,2012,55118.48417,
SVK,FDISTOCK,INWARD,MLN_USD,A,2013,58022.16927,
SVK,FDISTOCK,INWARD,MLN_USD,A,2014,49738.0594,
SVK,FDISTOCK,INWARD,MLN_USD,A,2015,46015.73435,
SVK,FDISTOCK,INWARD,MLN_USD,A,2016,47591.72016,
SVK,FDISTOCK,INWARD,MLN_USD,A,2017,59510.32546,
SVK,FDISTOCK,INWARD,MLN_USD,A,2018,58441.24894,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2005,746.9081043,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2006,1520.161991,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2007,2081.101134,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2008,2940.848991,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2009,3152.283533,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2010,3456.463121,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2011,4021.484021,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2012,4764.689974,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2013,4829.862088,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2014,2820.096637,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2015,2462.244965,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2016,2630.96818,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2017,4589.874912,
SVK,FDISTOCK,OUTWARD,MLN_USD,A,2018,4585.458925,
SVK,FDISTOCK,INWARD,PC_GDP,A,2005,60.43883,
SVK,FDISTOCK,INWARD,PC_GDP,A,2006,67.56078113,
SVK,FDISTOCK,INWARD,PC_GDP,A,2007,62.02749998,
SVK,FDISTOCK,INWARD,PC_GDP,A,2008,52.19691173,
SVK,FDISTOCK,INWARD,PC_GDP,A,2009,59.07493065,
SVK,FDISTOCK,INWARD,PC_GDP,A,2010,56.23120634,
SVK,FDISTOCK,INWARD,PC_GDP,A,2011,52.94037611,
SVK,FDISTOCK,INWARD,PC_GDP,A,2012,59.00452199,
SVK,FDISTOCK,INWARD,PC_GDP,A,2013,58.91873567,
SVK,FDISTOCK,INWARD,PC_GDP,A,2014,49.27087298,
SVK,FDISTOCK,INWARD,PC_GDP,A,2015,52.42787292,
SVK,FDISTOCK,INWARD,PC_GDP,A,2016,52.96891226,
SVK,FDISTOCK,INWARD,PC_GDP,A,2017,62.23777131,
SVK,FDISTOCK,INWARD,PC_GDP,A,2018,54.88873992,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2005,1.525394934,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2006,2.662975087,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2007,2.705434179,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2008,3.044555691,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2009,3.544269058,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2010,3.861926818,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2011,4.095977565,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2012,5.100616582,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2013,4.90449377,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2014,2.793607649,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2015,2.805350559,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2016,2.928230419,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2017,4.800235639,
SVK,FDISTOCK,OUTWARD,PC_GDP,A,2018,4.30671943,
ESP,FDISTOCK,INWARD,MLN_USD,A,2013,638731.2095,
ESP,FDISTOCK,INWARD,MLN_USD,A,2014,587426.2474,
ESP,FDISTOCK,INWARD,MLN_USD,A,2015,553236.7991,
ESP,FDISTOCK,INWARD,MLN_USD,A,2016,556755.5602,
ESP,FDISTOCK,INWARD,MLN_USD,A,2017,664646.1981,
ESP,FDISTOCK,INWARD,MLN_USD,A,2018,684769.8649,
ESP,FDISTOCK,OUTWARD,MLN_USD,A,2013,572343.1251,
ESP,FDISTOCK,OUTWARD,MLN_USD,A,2014,519308.0005,
ESP,FDISTOCK,OUTWARD,MLN_USD,A,2015,505764.834,
ESP,FDISTOCK,OUTWARD,MLN_USD,A,2016,495216.6122,
ESP,FDISTOCK,OUTWARD,MLN_USD,A,2017,570596.0662,
ESP,FDISTOCK,OUTWARD,MLN_USD,A,2018,544367.9872,
ESP,FDISTOCK,INWARD,PC_GDP,A,2013,47.14727592,
ESP,FDISTOCK,INWARD,PC_GDP,A,2014,42.89665271,
ESP,FDISTOCK,INWARD,PC_GDP,A,2015,46.29134507,
ESP,FDISTOCK,INWARD,PC_GDP,A,2016,45.18841047,
ESP,FDISTOCK,INWARD,PC_GDP,A,2017,50.76310432,
ESP,FDISTOCK,INWARD,PC_GDP,A,2018,48.25578899,
ESP,FDISTOCK,OUTWARD,PC_GDP,A,2013,42.24690894,
ESP,FDISTOCK,OUTWARD,PC_GDP,A,2014,37.922335,
ESP,FDISTOCK,OUTWARD,PC_GDP,A,2015,42.31919223,
ESP,FDISTOCK,OUTWARD,PC_GDP,A,2016,40.19367411,
ESP,FDISTOCK,OUTWARD,PC_GDP,A,2017,43.57991923,
ESP,FDISTOCK,OUTWARD,PC_GDP,A,2018,38.36165706,
SWE,FDISTOCK,INWARD,MLN_USD,A,2013,359801.208,
SWE,FDISTOCK,INWARD,MLN_USD,A,2014,293526.3657,
SWE,FDISTOCK,INWARD,MLN_USD,A,2015,289302.6727,
SWE,FDISTOCK,INWARD,MLN_USD,A,2016,286866.3239,
SWE,FDISTOCK,INWARD,MLN_USD,A,2017,324762.3051,
SWE,FDISTOCK,INWARD,MLN_USD,A,2018,298000.0447,
SWE,FDISTOCK,OUTWARD,MLN_USD,A,2013,414533.4537,
SWE,FDISTOCK,OUTWARD,MLN_USD,A,2014,377440.6204,
SWE,FDISTOCK,OUTWARD,MLN_USD,A,2015,341884.537,
SWE,FDISTOCK,OUTWARD,MLN_USD,A,2016,340609.8961,
SWE,FDISTOCK,OUTWARD,MLN_USD,A,2017,374297.7583,
SWE,FDISTOCK,OUTWARD,MLN_USD,A,2018,363304.0799,
SWE,FDISTOCK,INWARD,PC_GDP,A,2013,61.5425838,
SWE,FDISTOCK,INWARD,PC_GDP,A,2014,50.58625071,
SWE,FDISTOCK,INWARD,PC_GDP,A,2015,57.44114526,
SWE,FDISTOCK,INWARD,PC_GDP,A,2016,55.621801,
SWE,FDISTOCK,INWARD,PC_GDP,A,2017,60.08050854,
SWE,FDISTOCK,INWARD,PC_GDP,A,2018,53.59012314,
SWE,FDISTOCK,OUTWARD,PC_GDP,A,2013,70.90431952,
SWE,FDISTOCK,OUTWARD,PC_GDP,A,2014,65.0480096,
SWE,FDISTOCK,OUTWARD,PC_GDP,A,2015,67.88129251,
SWE,FDISTOCK,OUTWARD,PC_GDP,A,2016,66.0423838,
SWE,FDISTOCK,OUTWARD,PC_GDP,A,2017,69.2444884,
SWE,FDISTOCK,OUTWARD,PC_GDP,A,2018,65.33391764,
CHE,FDISTOCK,INWARD,MLN_USD,A,2014,706236.6163,
CHE,FDISTOCK,INWARD,MLN_USD,A,2015,765007.9615,
CHE,FDISTOCK,INWARD,MLN_USD,A,2016,925680.8021,
CHE,FDISTOCK,INWARD,MLN_USD,A,2017,1001113.423,
CHE,FDISTOCK,OUTWARD,MLN_USD,A,2014,986525.4968,
CHE,FDISTOCK,OUTWARD,MLN_USD,A,2015,1024824.961,
CHE,FDISTOCK,OUTWARD,MLN_USD,A,2016,1111955.012,
CHE,FDISTOCK,OUTWARD,MLN_USD,A,2017,1137242.561,
CHE,FDISTOCK,INWARD,PC_GDP,A,2014,99.58459448,
CHE,FDISTOCK,INWARD,PC_GDP,A,2015,112.5289224,
CHE,FDISTOCK,INWARD,PC_GDP,A,2016,137.8918689,
CHE,FDISTOCK,INWARD,PC_GDP,A,2017,147.23328,
CHE,FDISTOCK,OUTWARD,PC_GDP,A,2014,139.1074029,
CHE,FDISTOCK,OUTWARD,PC_GDP,A,2015,150.7467299,
CHE,FDISTOCK,OUTWARD,PC_GDP,A,2016,165.6397695,
CHE,FDISTOCK,OUTWARD,PC_GDP,A,2017,167.2537282,
TUR,FDISTOCK,INWARD,MLN_USD,A,2005,71322,
TUR,FDISTOCK,INWARD,MLN_USD,A,2006,95127,
TUR,FDISTOCK,INWARD,MLN_USD,A,2007,155160,
TUR,FDISTOCK,INWARD,MLN_USD,A,2008,80384,
TUR,FDISTOCK,INWARD,MLN_USD,A,2009,143842,
TUR,FDISTOCK,INWARD,MLN_USD,A,2010,187147,
TUR,FDISTOCK,INWARD,MLN_USD,A,2011,136606,
TUR,FDISTOCK,INWARD,MLN_USD,A,2012,190125,
TUR,FDISTOCK,INWARD,MLN_USD,A,2013,151831.84,
TUR,FDISTOCK,INWARD,MLN_USD,A,2014,183678.68,
TUR,FDISTOCK,INWARD,MLN_USD,A,2015,158867.49,
TUR,FDISTOCK,INWARD,MLN_USD,A,2016,149752.03,
TUR,FDISTOCK,INWARD,MLN_USD,A,2017,197374.56,
TUR,FDISTOCK,INWARD,MLN_USD,A,2018,147107.18,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2005,8315,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2006,8866,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2007,12210,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2008,17846,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2009,22248,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2010,22506,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2011,27652,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2012,30936,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2013,33317.89,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2014,39457.87,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2015,35545.54,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2016,38397.16,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2017,45534.07,
TUR,FDISTOCK,OUTWARD,MLN_USD,A,2018,44449.2,
TUR,FDISTOCK,INWARD,PC_GDP,A,2005,14.22393007,
TUR,FDISTOCK,INWARD,PC_GDP,A,2006,17.21740386,
TUR,FDISTOCK,INWARD,PC_GDP,A,2007,22.96101496,
TUR,FDISTOCK,INWARD,PC_GDP,A,2008,10.51702101,
TUR,FDISTOCK,INWARD,PC_GDP,A,2009,22.31296476,
TUR,FDISTOCK,INWARD,PC_GDP,A,2010,24.24570864,
TUR,FDISTOCK,INWARD,PC_GDP,A,2011,16.40821658,
TUR,FDISTOCK,INWARD,PC_GDP,A,2012,21.75388549,
TUR,FDISTOCK,INWARD,PC_GDP,A,2013,15.97229021,
TUR,FDISTOCK,INWARD,PC_GDP,A,2014,19.66227909,
TUR,FDISTOCK,INWARD,PC_GDP,A,2015,18.47738563,
TUR,FDISTOCK,INWARD,PC_GDP,A,2016,17.3381963,
TUR,FDISTOCK,INWARD,PC_GDP,A,2017,23.14784679,
TUR,FDISTOCK,INWARD,PC_GDP,A,2018,19.07126562,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2005,1.658281856,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2006,1.604691651,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2007,1.80687028,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2008,2.334877053,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2009,3.451139723,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2010,2.915750286,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2011,3.321376841,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2012,3.53966181,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2013,3.504950003,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2014,4.223852503,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2015,4.134191647,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2016,4.445599151,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2017,5.34017999,
TUR,FDISTOCK,OUTWARD,PC_GDP,A,2018,5.762482156,
GBR,FDISTOCK,INWARD,MLN_USD,A,2005,788087.1212,
GBR,FDISTOCK,INWARD,MLN_USD,A,2006,1035255.202,
GBR,FDISTOCK,INWARD,MLN_USD,A,2007,1124764.576,
GBR,FDISTOCK,INWARD,MLN_USD,A,2008,911115.1603,
GBR,FDISTOCK,INWARD,MLN_USD,A,2009,1026350.826,
GBR,FDISTOCK,INWARD,MLN_USD,A,2010,1068143.394,
GBR,FDISTOCK,INWARD,MLN_USD,A,2011,1157484.539,
GBR,FDISTOCK,INWARD,MLN_USD,A,2012,1440525.485,
GBR,FDISTOCK,INWARD,MLN_USD,A,2013,1512648.221,
GBR,FDISTOCK,INWARD,MLN_USD,A,2014,1581493.679,
GBR,FDISTOCK,INWARD,MLN_USD,A,2015,1530652.045,
GBR,FDISTOCK,INWARD,MLN_USD,A,2016,1460578.177,
GBR,FDISTOCK,INWARD,MLN_USD,A,2017,1805842.454,
GBR,FDISTOCK,INWARD,MLN_USD,A,2018,1864335.407,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2005,1239197.658,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2006,1462942.678,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2007,1846986.576,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2008,1631562.682,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2009,1643017.493,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2010,1686191.296,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2011,1728555.968,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2012,1693954.553,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2013,1796164.361,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2014,1681282.972,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2015,1605446.058,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2016,1567988.682,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2017,1773656.263,
GBR,FDISTOCK,OUTWARD,MLN_USD,A,2018,1750378.317,
GBR,FDISTOCK,INWARD,PC_GDP,A,2005,31.21120921,
GBR,FDISTOCK,INWARD,PC_GDP,A,2006,38.38233329,
GBR,FDISTOCK,INWARD,PC_GDP,A,2007,36.46750677,
GBR,FDISTOCK,INWARD,PC_GDP,A,2008,31.3721458,
GBR,FDISTOCK,INWARD,PC_GDP,A,2009,42.85901652,
GBR,FDISTOCK,INWARD,PC_GDP,A,2010,43.54615045,
GBR,FDISTOCK,INWARD,PC_GDP,A,2011,43.92904582,
GBR,FDISTOCK,INWARD,PC_GDP,A,2012,53.81912049,
GBR,FDISTOCK,INWARD,PC_GDP,A,2013,54.9341752,
GBR,FDISTOCK,INWARD,PC_GDP,A,2014,52.11316787,
GBR,FDISTOCK,INWARD,PC_GDP,A,2015,52.84633195,
GBR,FDISTOCK,INWARD,PC_GDP,A,2016,54.92466949,
GBR,FDISTOCK,INWARD,PC_GDP,A,2017,68.45845272,
GBR,FDISTOCK,INWARD,PC_GDP,A,2018,65.98931735,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2005,49.07688037,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2006,54.23894834,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2007,59.88363866,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2008,56.17909193,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2009,68.61017897,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2010,68.74277396,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2011,65.60244369,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2012,63.28742192,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2013,65.23050522,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2014,55.40141129,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2015,55.42862311,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2016,58.96381414,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2017,67.23829266,
GBR,FDISTOCK,OUTWARD,PC_GDP,A,2018,61.95573489,
USA,FDISTOCK,INWARD,MLN_USD,A,2005,2817970,
USA,FDISTOCK,INWARD,MLN_USD,A,2006,3293053,
USA,FDISTOCK,INWARD,MLN_USD,A,2007,3551307,
USA,FDISTOCK,INWARD,MLN_USD,A,2008,2486446,
USA,FDISTOCK,INWARD,MLN_USD,A,2009,2995459,
USA,FDISTOCK,INWARD,MLN_USD,A,2010,3422293,
USA,FDISTOCK,INWARD,MLN_USD,A,2011,3498726,
USA,FDISTOCK,INWARD,MLN_USD,A,2012,3915804,
USA,FDISTOCK,INWARD,MLN_USD,A,2013,4948418,
USA,FDISTOCK,INWARD,MLN_USD,A,2014,5456888,
USA,FDISTOCK,INWARD,MLN_USD,A,2015,5731383,
USA,FDISTOCK,INWARD,MLN_USD,A,2016,6586391,
USA,FDISTOCK,INWARD,MLN_USD,A,2017,7844202,
USA,FDISTOCK,INWARD,MLN_USD,A,2018,7432134,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2005,3637996,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2006,4470343,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2007,5274991,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2008,3102418,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2009,4322122,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2010,4809587,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2011,4514327,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2012,5222874,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2013,6254171,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2014,6320124,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2015,6059271,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2016,6412138,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2017,7828747,
USA,FDISTOCK,OUTWARD,MLN_USD,A,2018,6452718,
USA,FDISTOCK,INWARD,PC_GDP,A,2005,21.61577407,
USA,FDISTOCK,INWARD,PC_GDP,A,2006,23.837468,
USA,FDISTOCK,INWARD,PC_GDP,A,2007,24.57335596,
USA,FDISTOCK,INWARD,PC_GDP,A,2008,16.89983141,
USA,FDISTOCK,INWARD,PC_GDP,A,2009,20.73135232,
USA,FDISTOCK,INWARD,PC_GDP,A,2010,22.82738214,
USA,FDISTOCK,INWARD,PC_GDP,A,2011,22.51058415,
USA,FDISTOCK,INWARD,PC_GDP,A,2012,24.17609624,
USA,FDISTOCK,INWARD,PC_GDP,A,2013,29.48145325,
USA,FDISTOCK,INWARD,PC_GDP,A,2014,31.13372326,
USA,FDISTOCK,INWARD,PC_GDP,A,2015,31.44829732,
USA,FDISTOCK,INWARD,PC_GDP,A,2016,35.19303726,
USA,FDISTOCK,INWARD,PC_GDP,A,2017,40.1866469,
USA,FDISTOCK,INWARD,PC_GDP,A,2018,36.11299061,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2005,27.90593924,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2006,32.3595333,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2007,36.5004297,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2008,21.08645881,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2009,29.91308977,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2010,32.08091194,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2011,29.04489743,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2012,32.2459205,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2013,37.26080738,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2014,36.05882905,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2015,33.24743015,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2016,34.26195188,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2017,40.10746936,
USA,FDISTOCK,OUTWARD,PC_GDP,A,2018,31.35397512,
ARG,FDISTOCK,INWARD,MLN_USD,A,2005,37842.9,
ARG,FDISTOCK,INWARD,MLN_USD,A,2006,59882,
ARG,FDISTOCK,INWARD,MLN_USD,A,2007,66226,
ARG,FDISTOCK,INWARD,MLN_USD,A,2008,75235,
ARG,FDISTOCK,INWARD,MLN_USD,A,2009,78205,
ARG,FDISTOCK,INWARD,MLN_USD,A,2010,85591,
ARG,FDISTOCK,INWARD,MLN_USD,A,2011,92295,
ARG,FDISTOCK,INWARD,MLN_USD,A,2012,98706,
ARG,FDISTOCK,INWARD,MLN_USD,A,2013,88338,
ARG,FDISTOCK,INWARD,MLN_USD,A,2014,89716,
ARG,FDISTOCK,INWARD,MLN_USD,A,2015,79773,
ARG,FDISTOCK,INWARD,MLN_USD,A,2016,74868,
ARG,FDISTOCK,INWARD,MLN_USD,A,2017,80700,
ARG,FDISTOCK,INWARD,MLN_USD,A,2018,72573,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2005,23339.9,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2006,25897,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2007,27543,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2008,28789,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2009,29536,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2010,30328,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2011,31891,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2012,32919,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2013,34517,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2014,36180,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2015,37843,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2016,39735,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2017,40930,
ARG,FDISTOCK,OUTWARD,MLN_USD,A,2018,42228,
ARG,FDISTOCK,INWARD,PC_GDP,A,2005,18.86276793,
ARG,FDISTOCK,INWARD,PC_GDP,A,2006,25.54788746,
ARG,FDISTOCK,INWARD,PC_GDP,A,2007,22.8558531,
ARG,FDISTOCK,INWARD,PC_GDP,A,2008,20.57600226,
ARG,FDISTOCK,INWARD,PC_GDP,A,2009,23.25042796,
ARG,FDISTOCK,INWARD,PC_GDP,A,2010,20.06882267,
ARG,FDISTOCK,INWARD,PC_GDP,A,2011,17.40895453,
ARG,FDISTOCK,INWARD,PC_GDP,A,2012,16.97639393,
ARG,FDISTOCK,INWARD,PC_GDP,A,2013,14.40334183,
ARG,FDISTOCK,INWARD,PC_GDP,A,2014,15.8215297,
ARG,FDISTOCK,INWARD,PC_GDP,A,2015,12.3697634,
ARG,FDISTOCK,INWARD,PC_GDP,A,2016,13.42845966,
ARG,FDISTOCK,INWARD,PC_GDP,A,2017,12.55648864,
ARG,FDISTOCK,INWARD,PC_GDP,A,2018,13.99738811,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2005,11.63375738,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2006,11.04862299,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2007,9.505613534,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2008,7.873496764,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2009,8.781083567,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2010,7.111112778,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2011,6.015374279,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2012,5.661721797,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2013,5.627930789,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2014,6.380388611,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2015,5.86801244,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2016,7.126941345,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2017,6.368489219,
ARG,FDISTOCK,OUTWARD,PC_GDP,A,2018,8.144650285,
BRA,FDISTOCK,INWARD,MLN_USD,A,2005,177915,
BRA,FDISTOCK,INWARD,MLN_USD,A,2006,213021,
BRA,FDISTOCK,INWARD,MLN_USD,A,2007,292531,
BRA,FDISTOCK,INWARD,MLN_USD,A,2008,260531,
BRA,FDISTOCK,INWARD,MLN_USD,A,2009,367183,
BRA,FDISTOCK,INWARD,MLN_USD,A,2010,640330,
BRA,FDISTOCK,INWARD,MLN_USD,A,2011,649126,
BRA,FDISTOCK,INWARD,MLN_USD,A,2012,664208,
BRA,FDISTOCK,INWARD,MLN_USD,A,2013,627789,
BRA,FDISTOCK,INWARD,MLN_USD,A,2014,601490,
BRA,FDISTOCK,INWARD,MLN_USD,A,2015,429843,
BRA,FDISTOCK,INWARD,MLN_USD,A,2016,563539,
BRA,FDISTOCK,INWARD,MLN_USD,A,2017,622990,
BRA,FDISTOCK,INWARD,MLN_USD,A,2018,568741.4369,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2005,75830,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2006,106325,
